dataset,run_tag,test_idx,p_before,p_after,slack,flipped,fairness_attr,group_val,sex,race,education-num_before,education-num_after,delta_education-num,w_education-num,hours-per-week_before,hours-per-week_after,delta_hours-per-week,w_hours-per-week,capital-gain_before,capital-gain_after,delta_capital-gain,w_capital-gain,capital-loss_before,capital-loss_after,delta_capital-loss,w_capital-loss,workclass_before,workclass_after,w_workclass_step,occupation_before,occupation_after,w_occupation_step,burden_total
adult,base,5767,0.45359175559320075,0.5000387629443261,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,568.0,568.0,1.5,2258.0,2258.0,0.0,1.0,Private,Private,2.0,Exec-managerial,Exec-managerial,2.0,0.005680056800568005
adult,base,874,0.008030313505496064,0.5000171780576829,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,14683.0,14683.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.14683146831468313
adult,base,3068,0.046915971273660914,0.5000040626605883,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,9180.0,9180.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.0918009180091801
adult,base,923,0.0025401482705756906,0.5000499013710785,0.0,1,sex,Female,Female,Other,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,18209.0,18209.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.1820918209182092
adult,base,1928,0.4262333402086398,0.5000729693749013,0.0,1,sex,Female,Female,White,14.0,14.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,907.0,907.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Exec-managerial,Exec-managerial,2.0,0.009070090700907009
adult,base,5895,0.017802669557410555,0.5000279795628751,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,12226.0,12226.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Exec-managerial,Exec-managerial,2.0,0.12226122261222612
adult,base,1910,0.007551326425553106,0.5000210601886087,0.0,1,sex,Female,Female,White,8.0,8.0,0.0,2.0,38.0,38.0,0.0,1.0,0.0,14872.0,14872.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.14872148721487216
adult,base,1396,0.004636478424804639,0.500030935457342,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,28.0,28.0,0.0,1.0,0.0,16368.0,16368.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.16368163681636816
adult,base,494,0.11927270803031932,0.5000094344291585,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,84.0,84.0,0.0,1.0,0.0,6095.0,6095.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.06095060950609506
adult,base,5862,0.4352522700970145,0.5000016092619416,0.0,1,sex,Male,Male,White,11.0,11.0,0.0,2.0,8.0,8.0,0.0,1.0,0.0,794.0,794.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Sales,Sales,2.0,0.007940079400794008
adult,base,5961,0.14515469458133595,0.5000591603235853,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,5406.0,5406.0,1.5,0.0,0.0,0.0,1.0,Federal-gov,Federal-gov,2.0,Adm-clerical,Adm-clerical,2.0,0.054060540605406056
adult,base,4389,0.05196521608621654,0.5000692766235225,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,8853.0,8853.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.08853088530885309
adult,base,4741,0.05990442924063345,0.5000736433691547,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,8394.0,8394.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Prof-specialty,Prof-specialty,2.0,0.08394083940839409
adult,base,3427,0.011109315608830658,0.5000077369793904,0.0,1,sex,Male,Male,White,3.0,3.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,13684.0,13684.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Transport-moving,Transport-moving,2.0,0.13684136841368413
adult,base,140,0.38860591989079785,0.500042098447102,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,45.0,45.0,0.0,1.0,0.0,1382.0,1382.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Transport-moving,Transport-moving,2.0,0.013820138201382014
adult,base,3043,0.006309180127405517,0.5000478100844669,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,25.0,25.0,0.0,1.0,0.0,15424.0,15424.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.15424154241542415
adult,base,4438,0.01595962003809608,0.5000386111642259,0.0,1,sex,Male,Male,White,5.0,5.0,0.0,2.0,60.0,60.0,0.0,1.0,0.0,12565.0,12565.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.12565125651256512
adult,base,226,0.0015156912182657605,0.5000333424401319,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,12.0,12.0,0.0,1.0,0.0,19786.0,19786.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.1978619786197862
adult,base,366,0.020398422406050686,0.5000271407901467,0.0,1,sex,Male,Male,Black,1.0,1.0,0.0,2.0,10.0,10.0,0.0,1.0,0.0,11803.0,11803.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.11803118031180312
adult,base,168,0.09123171216642974,0.5000453958350292,0.0,1,sex,Male,Male,Black,9.0,9.0,0.0,2.0,50.0,50.0,0.0,1.0,0.0,7008.0,7008.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Transport-moving,Transport-moving,2.0,0.07008070080700807
adult,base,1080,0.0069612800993131925,0.5000346935878097,0.0,1,sex,Male,Male,White,5.0,5.0,0.0,2.0,52.0,52.0,0.0,1.0,0.0,15122.0,15122.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.15122151221512214
adult,base,5933,0.22646844679320283,0.5000325465528411,0.0,1,sex,Male,Male,White,5.0,5.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,3745.0,3745.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.03745037450374504
adult,base,2961,0.007113842979616826,0.5000803327436875,0.0,1,sex,Male,Male,White,7.0,7.0,0.0,2.0,20.0,20.0,0.0,1.0,0.0,15056.0,15056.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.15056150561505616
adult,base,1452,0.2363124337232211,0.5000122871190511,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,55.0,55.0,0.0,1.0,0.0,3576.0,3576.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Farming-fishing,Farming-fishing,2.0,0.035760357603576036
adult,base,1560,0.37748066720128315,0.5000815144937989,0.0,1,sex,Female,Female,White,15.0,15.0,0.0,2.0,50.0,50.0,0.0,1.0,0.0,1526.0,1526.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Prof-specialty,Prof-specialty,2.0,0.015260152601526016
adult,base,4494,0.13881501396064078,0.5000048849304195,0.0,1,sex,Male,Male,White,12.0,12.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,5564.0,5564.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.055640556405564055
adult,base,3649,0.39657954595272804,0.5000367996406302,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,35.0,35.0,0.0,1.0,0.0,1280.0,1280.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Transport-moving,Transport-moving,2.0,0.012800128001280013
adult,base,6019,0.32340772999725215,0.5000629424956631,0.0,1,sex,Female,Female,White,6.0,6.0,0.0,2.0,40.0,40.0,0.0,1.0,2635.0,4886.0,2251.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Other-service,Other-service,2.0,0.022510225102251022
adult,base,756,0.011290601771579074,0.5000818127068944,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,35.0,35.0,0.0,1.0,0.0,13635.0,13635.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Prof-specialty,Prof-specialty,2.0,0.13635136351363514
adult,base,3736,0.4015188952493537,0.5000195544464425,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,45.0,45.0,0.0,1.0,0.0,1217.0,1217.0,1.5,1876.0,1876.0,0.0,1.0,Private,Private,2.0,Exec-managerial,Exec-managerial,2.0,0.012170121701217012
adult,base,5715,0.22934277488173513,0.5000158248698147,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,30.0,30.0,0.0,1.0,1831.0,5526.0,3695.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Exec-managerial,Exec-managerial,2.0,0.036950369503695034
adult,base,3984,0.028964927448491027,0.5000804342026115,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,10708.0,10708.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.10708107081070811
adult,base,4618,0.03146900722974211,0.5000510436025051,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,10447.0,10447.0,1.5,1138.0,1138.0,0.0,1.0,Local-gov,Local-gov,2.0,Adm-clerical,Adm-clerical,2.0,0.1044710447104471
adult,base,4412,0.033633152513878516,0.5000157219055629,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,10237.0,10237.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.1023710237102371
adult,base,1190,0.19858793329189858,0.5000793910261988,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,4254.0,4254.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Farming-fishing,Farming-fishing,2.0,0.04254042540425404
adult,base,341,0.012560795140059533,0.5000747633126988,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,30.0,30.0,0.0,1.0,0.0,13306.0,13306.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.13306133061330613
adult,base,1563,0.34395929838337924,0.5000503465008016,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,48.0,48.0,0.0,1.0,0.0,1969.0,1969.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.01969019690196902
adult,base,5231,0.3909596061009879,0.5000557380219822,0.0,1,sex,Male,Male,White,13.0,13.0,0.0,2.0,25.0,25.0,0.0,1.0,0.0,1352.0,1352.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Farming-fishing,Farming-fishing,2.0,0.013520135201352014
adult,base,3593,0.1724651149669724,0.5000197465298569,0.0,1,sex,Male,Male,White,13.0,13.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,4781.0,4781.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Exec-managerial,Exec-managerial,2.0,0.04781047810478105
adult,base,3532,0.010085722601511884,0.5000219090823823,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,13982.0,13982.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.13982139821398215
adult,base,2190,0.022582438356188443,0.5000171078477703,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,11486.0,11486.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.11486114861148611
adult,base,4449,0.09937997705097953,0.5000655793234956,0.0,1,sex,Female,Female,White,11.0,11.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,6720.0,6720.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Prof-specialty,Prof-specialty,2.0,0.06720067200672007
adult,base,65,0.03136932577482294,0.5000522436468406,0.0,1,sex,Male,Male,White,6.0,6.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,10457.0,10457.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.10457104571045711
adult,base,3590,0.008415749060959044,0.5000253938197088,0.0,1,sex,Female,Female,Black,11.0,11.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,14539.0,14539.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.14539145391453914
adult,base,3875,0.31748198002764716,0.5000664468648961,0.0,1,sex,Male,Male,White,13.0,13.0,0.0,2.0,48.0,48.0,0.0,1.0,0.0,2334.0,2334.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Prof-specialty,Prof-specialty,2.0,0.023340233402334022
adult,base,2069,0.3952406756313558,0.500031423254379,0.0,1,sex,Male,Male,Asian-Pac-Islander,10.0,10.0,0.0,2.0,55.0,55.0,0.0,1.0,0.0,1297.0,1297.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.012970129701297012
adult,base,4668,0.23470678843473328,0.5000790176439449,0.0,1,sex,Male,Male,White,12.0,12.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,3604.0,3604.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.03604036040360403
adult,base,4844,0.3479301440471287,0.5000092560353667,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,38.0,38.0,0.0,1.0,0.0,1915.0,1915.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Handlers-cleaners,Handlers-cleaners,2.0,0.01915019150191502
adult,base,2795,0.007587180635006943,0.5000661774631877,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,14858.0,14858.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Handlers-cleaners,Handlers-cleaners,2.0,0.14858148581485814
adult,base,5625,0.1877717026606183,0.5000304081544414,0.0,1,sex,Male,Male,White,6.0,6.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,4465.0,4465.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.04465044650446504
adult,base,3491,0.06852297980985168,0.5000609963181744,0.0,1,sex,Male,Male,White,13.0,13.0,0.0,2.0,4.0,4.0,0.0,1.0,2202.0,10158.0,7956.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Exec-managerial,Exec-managerial,2.0,0.07956079560795608
adult,base,4705,0.0278936932738268,0.5000605503070024,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,24.0,24.0,0.0,1.0,0.0,10826.0,10826.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.1082610826108261
adult,base,1498,0.25086338170873584,0.5000779596968918,0.0,1,sex,Male,Male,White,13.0,13.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,3336.0,3336.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.03336033360333603
adult,base,1189,0.09744073105332943,0.5000138395313238,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,6786.0,6786.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.06786067860678607
adult,base,1202,0.0018829311106219827,0.5000750384697791,0.0,1,sex,Male,Male,White,8.0,8.0,0.0,2.0,6.0,6.0,0.0,1.0,0.0,19124.0,19124.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Handlers-cleaners,Handlers-cleaners,2.0,0.1912419124191242
adult,base,5726,0.20405151131967214,0.5000457968069356,0.0,1,sex,Male,Male,White,4.0,4.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,4150.0,4150.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.04150041500415004
adult,base,535,0.27306639422832574,0.5000160631461611,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,50.0,50.0,0.0,1.0,0.0,2985.0,2985.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Handlers-cleaners,Handlers-cleaners,2.0,0.02985029850298503
adult,base,2798,0.028753514565192057,0.5000807879611329,0.0,1,sex,Female,Female,Black,13.0,13.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,10731.0,10731.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.10731107311073111
adult,base,5138,0.02280317613216731,0.5000451337631129,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,11456.0,11456.0,1.5,0.0,0.0,0.0,1.0,Local-gov,Local-gov,2.0,Exec-managerial,Exec-managerial,2.0,0.11456114561145611
adult,base,3656,0.36486951641820475,0.5000221155398734,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,1690.0,1690.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Farming-fishing,Farming-fishing,2.0,0.016900169001690016
adult,base,5546,0.3588282745260499,0.50004213273635,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,1770.0,1770.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.01770017700177002
adult,base,2448,0.06552127591006775,0.5000313764997053,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,43.0,43.0,0.0,1.0,0.0,8102.0,8102.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Machine-op-inspct,Machine-op-inspct,2.0,0.08102081020810208
adult,base,3121,0.02784776160181949,0.5000467754178071,0.0,1,sex,Female,Female,Black,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,10831.0,10831.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Adm-clerical,Adm-clerical,2.0,0.10831108311083111
adult,base,5162,0.3690589019412904,0.5000202368107387,0.0,1,sex,Male,Male,White,4.0,4.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,1635.0,1635.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.016350163501635016
adult,base,2535,0.2732494395756379,0.5000005230705038,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,2982.0,2982.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.02982029820298203
adult,base,1543,0.054026509310414875,0.5000054028978511,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,35.0,35.0,0.0,1.0,0.0,8727.0,8727.0,1.5,0.0,0.0,0.0,1.0,Federal-gov,Federal-gov,2.0,Adm-clerical,Adm-clerical,2.0,0.08727087270872709
adult,base,2002,0.1844092303439131,0.5000568084611208,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,4533.0,4533.0,1.5,0.0,0.0,0.0,1.0,Federal-gov,Federal-gov,2.0,Adm-clerical,Adm-clerical,2.0,0.045330453304533044
adult,base,316,0.00663228923251442,0.5000678484318252,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,8.0,8.0,0.0,1.0,0.0,15271.0,15271.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.15271152711527114
adult,base,560,0.013149052560418003,0.5000208110635136,0.0,1,sex,Female,Female,White,3.0,3.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,13164.0,13164.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.13164131641316412
adult,base,2925,0.4047524382160211,0.5000168425638665,0.0,1,sex,Male,Male,White,5.0,5.0,0.0,2.0,48.0,48.0,0.0,1.0,0.0,1176.0,1176.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.011760117601176012
adult,base,663,0.21271623903123646,0.5000574787011782,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,3990.0,3990.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Prof-specialty,Prof-specialty,2.0,0.03990039900399004
adult,base,4897,0.07631539216455663,0.500056482506374,0.0,1,sex,Male,Male,Other,7.0,7.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,7602.0,7602.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Handlers-cleaners,Handlers-cleaners,2.0,0.07602076020760208
adult,base,1875,0.18443909555014282,0.5000244387529341,0.0,1,sex,Female,Female,White,12.0,12.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,4532.0,4532.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Tech-support,Tech-support,2.0,0.04532045320453205
adult,base,458,0.01624732180311052,0.5000678073801486,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,27.0,27.0,0.0,1.0,0.0,12510.0,12510.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.12510125101251013
adult,base,1755,0.005269852018758997,0.5000544295662307,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,24.0,24.0,0.0,1.0,0.0,15976.0,15976.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.15976159761597616
adult,base,3118,0.04475668624426322,0.5000423024278647,0.0,1,sex,Female,Female,White,13.0,13.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,9331.0,9331.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Prof-specialty,Prof-specialty,2.0,0.0933109331093311
adult,base,1745,0.01486133130787859,0.5000588845636328,0.0,1,sex,Female,Female,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,12786.0,12786.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Handlers-cleaners,Handlers-cleaners,2.0,0.12786127861278612
adult,base,3963,0.19100144673097313,0.5000414612377749,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,4401.0,4401.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Tech-support,Tech-support,2.0,0.04401044010440104
adult,base,4331,0.048319925827659836,0.5000352437720659,0.0,1,sex,Male,Male,White,8.0,8.0,0.0,2.0,46.0,46.0,0.0,1.0,0.0,9086.0,9086.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Transport-moving,Transport-moving,2.0,0.09086090860908609
adult,base,3353,0.1138758322695933,0.500027603382914,0.0,1,sex,Female,Female,Black,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,6255.0,6255.0,1.5,0.0,0.0,0.0,1.0,Federal-gov,Federal-gov,2.0,Exec-managerial,Exec-managerial,2.0,0.06255062550625506
adult,base,1556,0.050191072836428624,0.5000204884754629,0.0,1,sex,Male,Male,White,2.0,2.0,0.0,2.0,45.0,45.0,0.0,1.0,0.0,8964.0,8964.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Sales,Sales,2.0,0.0896408964089641
adult,base,2099,0.09121024895450548,0.5000626781449777,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,20.0,20.0,0.0,1.0,0.0,7009.0,7009.0,1.5,0.0,0.0,0.0,1.0,State-gov,State-gov,2.0,Other-service,Other-service,2.0,0.07009070090700907
adult,base,3076,0.21722535359946088,0.5000127968034402,0.0,1,sex,Female,Female,White,14.0,14.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,3908.0,3908.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Exec-managerial,Exec-managerial,2.0,0.03908039080390804
adult,base,4646,0.23748624989454695,0.5000774071990478,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,3557.0,3557.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.03557035570355704
adult,base,2975,0.19862991763613136,0.5000633276215972,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,4253.0,4253.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Other-service,Other-service,2.0,0.04253042530425304
adult,base,3359,0.05965368186949069,0.5000244408341219,0.0,1,sex,Female,Female,White,11.0,11.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,8407.0,8407.0,1.5,0.0,0.0,0.0,1.0,State-gov,State-gov,2.0,Prof-specialty,Prof-specialty,2.0,0.08407084070840709
adult,base,5958,0.24640608688555635,0.5000176297642084,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,3408.0,3408.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Handlers-cleaners,Handlers-cleaners,2.0,0.034080340803408035
adult,base,879,0.001421791224647707,0.5000130179306994,0.0,1,sex,Female,Female,White,10.0,10.0,0.0,2.0,22.0,22.0,0.0,1.0,0.0,19981.0,19981.0,1.5,0.0,0.0,0.0,1.0,Self-emp-not-inc,Self-emp-not-inc,2.0,Other-service,Other-service,2.0,0.1998119981199812
adult,base,2611,0.3238521127918279,0.5000784229650372,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,2245.0,2245.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.02245022450224502
adult,base,5783,0.446952430572739,0.5000577229344056,0.0,1,sex,Male,Male,White,9.0,9.0,0.0,2.0,40.0,40.0,0.0,1.0,0.0,650.0,650.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Craft-repair,Craft-repair,2.0,0.006500065000650006
adult,base,4080,0.004061382934655678,0.5000741901156496,0.0,1,sex,Male,Male,Black,9.0,9.0,0.0,2.0,30.0,30.0,0.0,1.0,0.0,16774.0,16774.0,1.5,0.0,0.0,0.0,1.0,Local-gov,Local-gov,2.0,Other-service,Other-service,2.0,0.16774167741677418
adult,base,2818,0.17711620861935956,0.5000447276608205,0.0,1,sex,Male,Male,White,10.0,10.0,0.0,2.0,45.0,45.0,0.0,1.0,0.0,4683.0,4683.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Sales,Sales,2.0,0.04683046830468305
adult,base,455,0.2688118780028112,0.5000439404894859,0.0,1,sex,Male,Male,White,6.0,6.0,0.0,2.0,32.0,32.0,0.0,1.0,0.0,3051.0,3051.0,1.5,0.0,0.0,0.0,1.0,Private,Private,2.0,Handlers-cleaners,Handlers-cleaners,2.0,0.03051030510305103
